halo_id,m200_msun,pos_x,pos_y,pos_z
1444,28054269858789.12,84393.8125,197777.984375,73258.484375
1445,28640765991751.55,21427.94921875,4392.57373046875,170087.09375
1446,19791479254317.98,77800.59375,119965.2890625,156055.375
1447,26775438270985.57,195142.890625,118898.9921875,186286.984375
1448,25714880799979.703,171391.125,60939.1953125,167357.640625
1449,29432213746378.617,9020.443359375,3451.8740234375,105188.75
1450,29857832596370.312,63068.66796875,11659.365234375,107348.7109375
1451,25961899285757.12,35867.41015625,5052.3466796875,180305.90625
1452,26383151788432.793,174917.40625,26096.107421875,146927.6875
1453,27430949001351.676,20838.384765625,3052.34423828125,180569.359375
1454,23577188875318.312,185655.375,53362.69921875,180544.21875
1455,26195052861815.4,76859.5625,109680.5703125,51895.07421875
1456,13579922212342.229,147563.703125,71047.65625,161387.65625
1457,29019508328028.12,106303.875,27550.583984375,70858.8203125
1458,26166294076501.145,164133.796875,82017.265625,99179.296875
1459,23513616444193.793,159512.375,178689.0625,68177.2890625
1460,22796338928601.086,156403.921875,193386.34375,142802.171875
1461,11310355065669.287,4038.026611328125,16972.28125,44204.21484375
1462,28310147182125.59,86292.1953125,35884.7890625,173638.828125
1463,23685075316698.035,123711.1484375,57548.7578125,98255.8828125
1464,19942092107114.52,23702.966796875,111311.171875,137660.46875
1465,16642431006306.281,79158.4453125,51448.85546875,134242.1875
1466,28677614142770.152,13341.154296875,2717.324951171875,33758.20703125
1467,31464050130784.99,190443.3125,9247.45703125,111936.7421875
1468,18176354227215.273,64753.73828125,17914.232421875,120636.0390625
1469,25377178163981.77,194794.09375,75319.1875,4025.26513671875
1470,20495257674679.844,57949.55859375,126117.5,128371.953125
1471,33098469619593.297,119785.3515625,192300.25,58137.6484375
1472,23522354544951.285,51475.94140625,155560.5,57441.38671875
1473,27973228434316.875,94142.0390625,18438.181640625,194713.703125
1474,24911025987461.25,81889.5234375,45866.46875,133793.1875
1475,23629994106602.45,88740.671875,134176.59375,16535.3125
1476,22847502499792.406,126633.109375,94644.265625,12282.7138671875
1477,27883904825666.15,28040.197265625,166940.140625,118862.6328125
1478,27932837469091.38,81876.578125,130534.90625,171623.625
1479,25624773303139.76,11203.7890625,90865.8984375,63775.2421875
1480,28895061122375.074,189013.3125,161934.296875,46723.0859375
1481,25142687472897.293,202996.375,176728.34375,87270.2265625
1482,19439178277582.484,137281.25,33971.3828125,148641.78125
1483,10842909924147.014,64294.23828125,42395.12109375,155132.84375
1484,24686677187707.594,158889.90625,99406.609375,38724.0546875
1485,29046704743089.387,200431.8125,187845.265625,95702.890625
1486,21885255419965.125,122364.921875,196438.9375,202711.578125
1487,30379256999418.734,94038.328125,5157.63720703125,136281.15625
1488,16130595267751.697,138838.8125,171567.9375,66332.109375
1489,26720647189622.086,110476.1328125,29513.7734375,202636.234375
1490,20627722164364.668,33041.859375,108202.0390625,141507.140625
1491,27007916081363.484,37432.3203125,189715.8125,165461.359375
1492,8832054712584.422,186297.53125,204364.5,168735.09375
1493,33249469911379.91,140969.0625,171349.921875,64613.015625
1494,15812612375327.54,172365.3125,164772.421875,56763.48828125
1495,20493244793973.28,195519.453125,80975.7890625,48356.43359375
1496,14754484056687.334,118678.8203125,61801.0859375,34154.44140625
1497,25974045047585.438,194870.03125,60724.265625,56002.35546875
1498,23507792245050.008,60881.3515625,29875.66796875,26489.46875
1499,23178481717781.223,132319.25,27987.923828125,145326.6875
